line_id,wavelength,atomic_number,ion_number,f_ul,f_lu,level_number_lower,level_number_upper,nu,B_lu,B_ul,A_ul,wavelength_cm
566292,278033.75094073237,1,0,1.427753086419753,1.807,7.0,8.0,10782592292685.568,8435118289517.03,6664784821346.788,123197.04666089406,0.0027803375094073244
566438,280078.52351392026,1,0,0.0007833531510107016,0.002928,14.0,28.0,10703871694221.492,13768492318.389942,3683603771.269604,66.61011828147112,0.002800785235139203
566417,283889.59837156464,1,0,0.0031586011342155007,0.008525,13.0,22.0,10560177608466.693,40633045453.8903,15054965801.441395,261.4195440964009,0.002838895983715647
566437,287719.1556527892,1,0,0.0010104910714285715,0.0035210000000000003,14.0,27.0,10419621082225.766,17008668160.732933,4881314204.291977,81.42113516258664,0.0028771915565278926
566357,288311.5121868318,1,0,0.07704489795918368,0.1248,10.0,13.0,10398213228673.584,604104506163.9164,372942067580.78516,6182.471785809418,0.0028831151218683183
566397,289717.4165335448,1,0,0.010729861495844874,0.02292,12.0,18.0,10347754083513.604,111487126783.59752,52192034422.23816,852.6820782386203,0.002897174165335448
566436,296730.0376086282,1,0,0.0013268518518518518,0.004299,14.0,26.0,10103205607900.434,21417287307.748596,6610273860.416234,100.51749069831958,0.0029673003760862827
566336,298394.99284832383,1,0,0.23666666666666666,0.3408,9.0,11.0,10046832727933.424,1707365978564.855,1185670818447.8162,17729.490618954136,0.0029839499284832387
566377,300100.2137278102,1,0,0.035032499999999994,0.062279999999999995,11.0,15.0,9989744901411.854,313798175779.6596,176511473876.05853,2594.661740353585,0.0030010021372781025
566416,300324.60260321805,1,0,0.00465297520661157,0.01149,13.0,21.0,9982281018650.97,57935724954.2062,23461574568.23226,344.10512663804116,0.003003246026032181
566435,307492.6015982305,1,0,0.0017793639053254437,0.005346,14.0,25.0,9749582801075.275,27599367621.34663,9186180051.483715,125.52714793968306,0.0030749260159823053
566434,320541.70277910825,1,0,0.00244584,0.006794,14.0,24.0,9352681894455.18,36563317030.28706,13162794130.903341,158.7819717643213,0.003205417027791083
566415,321669.9836265755,1,0,0.007177777777777779,0.01615,13.0,20.0,9319876682930.633,87220499512.47047,38764666449.986885,462.7124248147344,0.003216699836265756
566396,322093.4805382764,1,0,0.01915333333333333,0.036719999999999996,12.0,17.0,9307622665910.3,198572961486.29636,103576637318.4694,1231.4668482320476,0.0032209348053827643
566453,326195.99934496667,1,0,0.0008612977777777779,0.0030280000000000003,15.0,29.0,9190562073171.111,16583263711.44739,4717017233.478369,53.99310369879952,0.003261959993449667
566452,335553.76481748576,1,0,0.0011089274673008324,0.003643,15.0,28.0,8934260003402.523,20523753645.51112,6247420848.09851,65.6933086677523,0.0033555376481748584
566433,336650.9752794051,1,0,0.0034640625000000006,0.008868000000000001,14.0,23.0,8905141526804.898,50123462864.61643,19579477681.490795,203.8769800627864,0.0033665097527940512
566451,346580.50001405046,1,0,0.0014533877551020408,0.004451,15.0,27.0,8650009391406.795,25899848527.091278,8457093396.601233,80.7077938028809,0.0034658050001405054
566414,350403.02732311684,1,0,0.011769799999999999,0.02402,13.0,19.0,8555646915788.562,141311126536.67413,69242452002.97032,639.4043854230257,0.003504030273231169
566432,356982.22683193936,1,0,0.005091209829867675,0.01197,14.0,22.0,8397965934061.381,71742457752.73311,30514277872.145462,266.4833225710461,0.0035698222683193943
566450,359739.70052165835,1,0,0.001945108367626886,0.005539,15.0,26.0,8333593917081.464,33454553646.0332,11748101143.188614,100.25575025227415,0.003597397005216584
566376,364705.1091747176,1,0,0.08512,0.133,11.0,14.0,8220133210592.883,814383553158.7657,521205474021.6101,4268.64606619741,0.003647051091747177
566395,371095.09094848065,1,0,0.03850159169550173,0.06584,12.0,16.0,8078588623572.504,410214056026.9611,239882960098.8112,1864.8782860047681,0.003710950909484807
566449,375681.1319964428,1,0,0.002668307692307692,0.007045999999999999,15.0,25.0,7979971110256.306,44442402531.153435,16830258946.708992,126.10705024388315,0.0037568113199644287
566431,383362.9150879589,1,0,0.007833161157024794,0.01685,14.0,21.0,7820069344245.66,108453983917.96083,50417657813.10162,355.51595086169345,0.00383362915087959
566466,388133.5430869467,1,0,0.0012083411111111111,0.0037630000000000003,16.0,29.0,7723951287890.692,24521718410.10978,7874196245.024139,53.50192705286042,0.003881335430869468
566356,388429.87270893046,1,0,0.26297810650887576,0.3673,10.0,12.0,7718058755605.78,2395350423778.123,1715014208740.5498,11626.167504402634,0.0038842987270893054
566314,388698.62156580336,1,0,1.6191900000000001,1.999,8.0,9.0,7712722437562.019,13045517164584.482,10566868903313.432,71484.85469440975,0.0038869862156580342
566413,390986.0624328683,1,0,0.020946481994459837,0.03858,13.0,18.0,7667599610445.803,253255569815.5814,137501639013.44586,913.9675297187848,0.003909860624328684
566448,395344.4316739207,1,0,0.0037711872,0.009207,15.0,24.0,7583070203636.21,61112390952.81523,25031635334.273117,160.94187823937483,0.003953444316739208
566465,401454.9281084056,1,0,0.0015810808561236625,0.004601,16.0,28.0,7467649218122.102,31011625640.99981,10656789310.64084,65.43690045137305,0.004014549281084057
566464,417340.69684553135,1,0,0.002112206632653061,0.00573,16.0,27.0,7183398606126.374,40149566893.38822,14800031673.710709,80.89043204773338,0.004173406968455314
566430,418841.14113041665,1,0,0.012806122448979591,0.0251,14.0,20.0,7157665008525.322,176505629564.65387,90053892635.0275,486.9240308823813,0.004188411411304167
566447,420140.4309012705,1,0,0.00552888888888889,0.012440000000000001,15.0,23.0,7135529835985.928,87750654179.16772,39000290746.29677,208.92534882539823,0.004201404309012706
566463,436570.83794433565,1,0,0.002892378600823045,0.0072959999999999995,16.0,26.0,6866983131801.042,53477987278.07964,21200464092.40743,101.22503178691035,0.004365708379443357
566446,452287.9239679104,1,0,0.008493005671077504,0.01755,15.0,22.0,6628354243242.41,133268533590.68011,64492900943.69397,276.9323278030116,0.004522879239679105
566412,452348.39199042605,1,0,0.041970617283950615,0.06938,13.0,17.0,6627468192842.499,526917778623.02277,318752730278.1249,1368.1744683621566,0.004523483919904261
566394,453408.14100102655,1,0,0.0932140625,0.1412,12.0,15.0,6611977838292.083,1074878847038.4309,709587988865.2141,3024.4404330709244,0.004534081410010267
566462,460273.1048832462,1,0,0.004080201183431952,0.009544,16.0,25.0,6513360324975.884,73753313257.23976,31530632442.814037,128.4673031140968,0.004602731048832463
566478,461580.1043581725,1,0,0.0017096400000000001,0.004749000000000001,17.0,29.0,6494917245552.895,36803130066.57497,13249126823.966988,53.52451430330094,0.004615801043581726
566429,468906.69363398204,1,0,0.022741875,0.04043,14.0,19.0,6393435241383.25,318291968088.1307,179039232049.57352,689.9150680038402,0.004689066936339821
566477,480543.27691771864,1,0,0.0022803281807372176,0.005919,17.0,28.0,6238615175784.306,47754725331.33684,18397777654.40325,65.86801412101832,0.004805432769177187
566461,490140.5167510936,1,0,0.005969584,0.01291,16.0,24.0,6116459418355.788,106238603310.61551,49124730170.82861,165.74677456838114,0.004901405167510937
566375,494876.75964299164,1,0,0.28932244897959186,0.3938,11.0,13.0,6057921536187.571,3271962192240.3066,2403890590217.369,7880.073009852906,0.004948767596429917
566445,495487.2427380957,1,0,0.013852561983471073,0.026189999999999998,15.0,21.0,6050457653426.69,217873034174.58267,115238629646.06026,376.3633923434481,0.004954872427380958
566476,503483.54520175915,1,0,0.003117260204081633,0.007543000000000001,17.0,27.0,5954364563788.578,63762435203.064766,26350802303.307373,82.02471288438296,0.005034835452017592
566335,525348.8166259987,1,0,1.8099173553719008,2.19,9.0,10.0,5706541035447.412,19316452883709.707,15964010647693.97,43742.686749350454,0.005253488166259988
566460,528835.3129027134,1,0,0.009151666666666666,0.01824,16.0,23.0,5668919050705.506,161949938461.16968,81256132318.19102,218.27375777634626,0.005288353129027135
566475,531740.2715825896,1,0,0.0043902222222222224,0.009878,17.0,26.0,5637949089463.245,88186900916.30716,39194178185.025406,103.56896217584607,0.005317402715825897
566428,544543.7478391622,1,0,0.04544875346260388,0.07292,14.0,18.0,5505387936040.492,666676185679.5482,415518398276.72675,1022.3477624090756,0.005445437478391623
566489,549595.2865168484,1,0,0.0024495855555555558,0.0061070000000000004,18.0,29.0,5454785827949.591,56351622552.85296,22603261935.0888,54.093968069453005,0.005495952865168485
566411,555332.2493930432,1,0,0.10132318339100346,0.1494,13.0,16.0,5398434150504.704,1392961130914.2422,944707202972.981,2191.5191173347393,0.005553322493930433
566444,556402.1740742889,1,0,0.02471764172335601,0.04258,15.0,20.0,5388053317706.352,397768127886.6116,230903947253.90607,532.5637759202428,0.00556402174074289
566474,567323.8970594658,1,0,0.006412899408284025,0.013380000000000001,17.0,25.0,5284326282638.087,127444969250.72763,61083091771.058815,132.90291282905508,0.005673238970594659
566488,576692.1124418406,1,0,0.0033434351961950056,0.007789,18.0,28.0,5198483758181.0,75415605324.64882,32372215840.901573,67.05746223531763,0.0057669211244184065
566459,580796.8963230245,1,0,0.01489797731568998,0.02727,16.0,22.0,5161743457961.988,265916282530.90112,145273734690.79477,294.59200862854266,0.005807968963230247
566487,610049.3181376978,1,0,0.004701288265306122,0.010209999999999999,18.0,27.0,4914233146185.273,104574595662.95116,48152332951.945625,84.26150580455959,0.006100493181376979
566473,613395.4688516483,1,0,0.009813312000000001,0.018930000000000002,17.0,24.0,4887425376017.991,194951545933.58493,101062881411.97043,173.97093858208424,0.006133954688516484
566393,619103.2418241242,1,0,0.3156168888888889,0.4202,12.0,14.0,4842366147473.112,4367718418125.6484,3280641834058.82,5492.578910880617,0.006191032418241244
566443,648364.8320953208,1,0,0.048921599999999996,0.07644,15.0,19.0,4623823550564.28,832100215712.4105,532544138055.9427,776.2542278126393,0.006483648320953209
566486,652032.0712907386,1,0,0.006858504801097393,0.01385,18.0,26.0,4597817671859.941,151619212666.40048,75081667726.43427,107.60532368218394,0.006520320712907388
566458,654019.3567182525,1,0,0.026505599173553718,0.04439,16.0,21.0,4583846868146.27,487428875144.0792,291047406852.5597,413.33163750785246,0.006540193567182526
566499,656469.5055693034,1,0,0.003570666666666666,0.008034,19.0,29.0,4566738522606.834,88548638972.47095,39354950654.431526,55.26655857344451,0.006564695055693035
566427,671389.1055578715,1,0,0.109375,0.1575,14.0,17.0,4465256518437.188,1775376037499.5923,1232900026041.3838,1618.4963084748797,0.006713891055578717
566472,675225.7264208209,1,0,0.015946875,0.02835,17.0,23.0,4439885008367.71,321393840978.4652,180784035550.3867,233.30274853528954,0.00675225726420821
566355,690719.608820315,1,0,2.000701388888889,2.381,10.0,11.0,4340291692486.01,27611925102392.637,23201687065204.926,27971.833189887966,0.006907196088203151
566498,695503.7181967944,1,0,0.00501307966706302,0.01054,19.0,28.0,4310436452838.243,123076623401.38571,58538227539.30354,69.12703364077689,0.006955037181967945
566485,706358.8443353507,1,0,0.010472204142011833,0.01961,18.0,25.0,4244194865034.7837,232561857179.6163,124193536156.57025,140.0004887049262,0.007063588443353508
566497,744606.6074716155,1,0,0.007301020408163265,0.01431,19.0,27.0,4026185840842.516,178896574753.7619,91273762629.47035,87.8358923314503,0.007446066074716157
566471,762305.134493181,1,0,0.02829640831758034,0.0462,17.0,22.0,3932709415624.1924,591297886177.5647,362155983216.5047,324.7998728431957,0.007623051344931812
566410,762476.9226704543,1,0,0.3420046875,0.4467,13.0,15.0,3931823365224.2812,5718447814179.263,4378186607730.999,3923.926625220547,0.007624769226704544
566457,764495.3496603678,1,0,0.05262945578231293,0.08031,16.0,20.0,3921442532425.9297,1030813220385.032,675521588869.1027,600.6499011763428,0.0076449534966036795
566484,779229.4044605112,1,0,0.017120063999999997,0.029639999999999996,18.0,24.0,3847293958414.6875,387774313493.0078,223978443473.5613,188.06888327170796,0.007792294044605113
566508,788407.0156818294,1,0,0.0053263,0.01087,20.0,29.0,3802508755464.761,143885003015.7222,70503651477.70387,57.15666631017031,0.007884070156818296
566442,802490.4017832123,1,0,0.11750470914127423,0.1657,15.0,18.0,3735776245221.5215,2232532866168.4165,1583181201493.3923,1217.0762989068303,0.008024904017832124
566496,808115.9435252374,1,0,0.011138545953360767,0.0203,19.0,26.0,3709770366517.1836,275426180162.8897,151125476083.89008,113.76885240674706,0.008081159435252375
566507,845389.1286405558,1,0,0.007750273483947682,0.014780000000000001,20.0,28.0,3546206685696.171,209781216091.8143,110004181089.7623,72.33457549886614,0.008453891286405559
566483,881806.4309554683,1,0,0.030089600694444447,0.048010000000000004,18.0,23.0,3399753590764.4067,710788632626.1086,445476903434.0716,258.1143366815261,0.008818064309554684
566374,887546.2765721504,1,0,2.191526627218935,2.572,11.0,12.0,3377767063119.7695,38326351347382.74,32656772745698.906,18556.965729434967,0.008875462765721506
566495,893263.6383470283,1,0,0.018165680473372782,0.0307,19.0,25.0,3356147559692.026,460419317925.05023,272437466227.84036,151.85691964385785,0.008932636383470284
566470,893619.0290370471,1,0,0.05609752066115702,0.0838,17.0,21.0,3354812825808.4727,1257279784766.605,841650103852.0249,468.57711863217116,0.008936190290370473
566506,919057.3117065551,1,0,0.011801250000000001,0.020980000000000002,20.0,27.0,3261956073700.444,323730474852.258,182098392104.3951,93.19337679886274,0.009190573117065552
566426,926365.4158948269,1,0,0.36833044982698965,0.4731,14.0,16.0,3236222476099.3916,7358186430053.335,5728691857307.96,2862.9593645823916,0.00926365415894827
566456,949547.8457976088,1,0,0.1255705,0.1738,16.0,19.0,3157212765283.8584,2770780553331.167,2001888949781.768,928.9581400093292,0.009495478457976091
566516,954721.3019890608,1,0,0.008195733333333333,0.01524,21.0,29.0,3140104419744.423,244285160414.65036,131371130711.87865,59.97590644943099,0.00954721301989061
566494,1013070.1936886264,1,0,0.031891199999999995,0.04983,19.0,24.0,2959246653071.9297,847551176245.8707,542432752797.3572,207.26883780105555,0.010130701936886265
566505,1017784.1652007785,1,0,0.019206790123456788,0.03175,20.0,26.0,2945540599375.1123,542543950491.0356,328205599679.7622,123.67605904675301,0.010177841652007786
566482,1036419.6167056476,1,0,0.059568412098298676,0.08728999999999999,18.0,22.0,2892577998020.889,1518922529567.311,1036542595791.681,369.9022740287705,0.010364196167056477
566515,1039573.5269530951,1,0,0.012557526753864446,0.02182,21.0,28.0,2883802349975.832,380842549406.1481,219176924985.2267,77.50610561063382,0.010395735269530953
566441,1112136.3427721544,1,0,0.39466666666666667,0.4995,15.0,17.0,2695644827618.218,9326721988870.01,7369261818366.427,2128.4164577550946,0.011121363427721546
566469,1113473.1564829769,1,0,0.13400816326530612,0.1824,17.0,20.0,2692408490088.1333,3409887818965.601,2505223703729.829,720.9646620091479,0.01113473156482977
566392,1118564.1014819818,1,0,2.3823826530612244,2.763,12.0,13.0,2680154473067.801,51889235013698.414,44741228149566.484,12700.82670704477,0.01118564101481982
566514,1153246.7448905008,1,0,0.02025515306122449,0.03281,21.0,27.0,2599551737980.1045,635278231145.7565,392187071268.5537,101.58586458354529,0.01153246744890501
566504,1156643.389160353,1,0,0.033688224852071,0.05164,20.0,25.0,2591917792549.9536,1002815919054.1226,654203876187.6746,167.96600543131237,0.011566433891603532
566523,1170055.1941890763,1,0,0.013219122222222221,0.02249,22.0,29.0,2562207829928.702,441805695521.1892,259683569923.01004,64.4068630079354,0.011700551941890765
566493,1193580.8726523642,1,0,0.06304166666666666,0.09078,19.0,23.0,2511706285421.6484,1819187800104.3801,1263324861183.5972,295.1659198550204,0.011935808726523644
566481,1295178.0618156972,1,0,0.14208780991735537,0.1905,18.0,21.0,2314681408205.169,4142475661968.2183,3089739078451.502,564.9891241389719,0.012951780618156975
566522,1300107.1560668796,1,0,0.021304673008323425,0.03387,22.0,28.0,2305905760160.112,739315567916.6509,465039162221.0563,84.0734369987839,0.013001071560668799
566513,1313072.9986308464,1,0,0.03548669410150891,0.05345,21.0,26.0,2283136263654.773,1178343976972.3071,782329883202.4645,137.2871938043396,0.013130729986308466
566455,1321157.329830772,1,0,0.42101135734072026,0.5259,16.0,18.0,2269165459941.1,11665227562682.896,9338644780097.943,1608.8922556604773,0.013211573298307723
566503,1365786.5683024174,1,0,0.06652396799999999,0.09427999999999999,20.0,24.0,2195016885929.858,2161911527147.9504,1525444773555.5938,237.87822979187547,0.013657865683024177
566409,1386508.368023006,1,0,2.5732622222222217,2.9539999999999997,13.0,14.0,2162211674405.311,68765165400473.016,59902099637745.375,8928.557111001854,0.013865083680230064
566529,1458821.1930467384,1,0,0.022355200000000002,0.03493,23.0,29.0,2055032237185.1848,855531797302.7935,547540350273.78784,70.06750586563756,0.014588211930467387
566521,1482906.0152628128,1,0,0.03728640306122449,0.055260000000000004,22.0,27.0,2021655148164.3848,1375814915341.0613,928324094662.5273,113.10074429900631,0.01482906015262813
566492,1495574.2962432045,1,0,0.1501701323251418,0.1986,19.0,22.0,2004530692678.1313,4986809091964.589,3770744114907.0615,447.8265163933024,0.014955742962432048
566512,1553720.482948013,1,0,0.07000100591715977,0.09777000000000001,21.0,25.0,1929513456829.6147,2550433547233.161,1826050054527.8848,193.41970889972467,0.015537204829480135
566468,1554796.0074050992,1,0,0.447363,0.5523,17.0,19.0,1928178722946.0615,14417301008685.062,11678013817034.9,1234.3986991856714,0.015547960074050996
566528,1666689.4425336367,1,0,0.03908718192627824,0.05707,23.0,28.0,1798730167416.5947,1596974799328.6736,1093766331050.3164,93.85711876073854,0.01666689442533637
566425,1694114.3616725146,1,0,2.76416015625,3.145,14.0,15.0,1769611690818.9705,89453817658347.22,78621519426281.73,6424.2137265319725,0.01694114361672515
566502,1715573.5992100842,1,0,0.1582546875,0.2067,20.0,23.0,1747476518279.5767,5953677923112.449,4558284659882.969,358.6576518492104,0.017155735992100844
566520,1758066.4032116316,1,0,0.07350850480109739,0.1013,22.0,26.0,1705239673839.0527,2990062221895.0273,2169743368151.5352,158.63874541024944,0.01758066403211632
566480,1814420.0085591418,1,0,0.4742115646258504,0.5793,18.0,20.0,1652277072484.83,17647242795040.87,14445928909319.172,960.8126555105478,0.018144200085591422
566534,1864970.2911824929,1,0,0.04089583333333333,0.05889,24.0,29.0,1607491869534.9038,1843949310040.2412,1280520354194.612,78.42914004614221,0.018649702911824932
566511,1956087.7141389467,1,0,0.16634112,0.2148,21.0,24.0,1532612550209.5188,7054367949179.095,5462902539844.292,289.9780982783352,0.01956087714138947
566527,1979508.121631189,1,0,0.07692244897959184,0.1047,23.0,27.0,1514479555420.8674,3479681350556.7383,2556500584082.5015,130.9425376635452,0.019795081216311895
566440,2044117.3691674345,1,0,2.9550726643598617,3.3360000000000003,15.0,16.0,1466610785280.421,114489952819881.3,101416705612074.78,4717.356893958969,0.02044117369167435
566491,2101396.969261381,1,0,0.5004958677685951,0.6056,19.0,21.0,1426634102862.4111,21366307479966.645,17658105355344.336,756.0082238847015,0.021013969692613814
566519,2218028.3874551416,1,0,0.1744291420118343,0.2229,22.0,25.0,1351616867013.8948,8300660942596.447,6495635560108.757,236.49778141489065,0.02218028387455142
566533,2218729.434250086,1,0,0.080410225921522,0.1082,24.0,28.0,1351189799766.3132,4030575972251.234,2995374533480.406,108.95441151153989,0.022187294342500864
566501,2417094.5278495974,1,0,0.5268657844990547,0.632,20.0,22.0,1240300925536.059,25647569737221.97,21381055300784.285,601.5267595619667,0.02417094527849598
566454,2439252.6787114237,1,0,3.1459969135802464,3.5269999999999997,16.0,17.0,1229034042337.7966,144443417832015.3,128839962202013.64,3526.849582927346,0.02439252678711424
566538,2476414.1413890356,1,0,0.0838991111111111,0.1117,25.0,29.0,1210590962914.8076,4644211124328.634,3488318577829.063,91.25423646368445,0.02476414141389036
566526,2502307.370118828,1,0,0.18251851851851852,0.231,23.0,26.0,1198064081095.5354,9704834662444.738,7668017511067.446,194.4320484038785,0.025023073701188284
566510,2762880.320947066,1,0,0.5531548611111111,0.6583,21.0,23.0,1085072182559.2375,30536653004062.8,25659270927024.992,483.35344009859614,0.027628803209470663
566532,2809836.412761526,1,0,0.19060905612244897,0.2391,24.0,27.0,1066939187770.5858,11279662838012.48,8992078155303.316,161.036263468186,0.028098364127615266
566467,2882255.577769097,1,0,3.336930747922438,3.718,17.0,18.0,1040131417603.3035,179919145441895.75,161478679011562.94,2679.319123588591,0.028822555777690974
566518,3140121.988495325,1,0,0.57944544,0.6846,22.0,24.0,954715960393.7988,36092662522688.695,30548829559203.715,391.97803929588395,0.03140121988495326
566537,3141527.268661874,1,0,0.19870059453032105,0.2472,25.0,28.0,954288893146.2174,13038415180923.414,10480343236984.812,134.29496357651868,0.03141527268661874
566479,3375861.3555421983,1,0,3.5278724999999995,3.909,18.0,19.0,888047305342.758,221557154347535.8,199955331798651.03,2064.837616834632,0.033758613555421986
566541,3498291.691116676,1,0,0.20679300000000003,0.2553,26.0,29.0,856968156089.6495,14994857375667.883,12145834474290.984,112.71092741640024,0.03498291691116677
566525,3550187.1726844436,1,0,0.6058224852071006,0.711,23.0,25.0,844441274270.3773,42379551584687.15,36110387149082.54,320.6159427105466,0.03550187172684444
566490,3922805.2987403185,1,0,3.720634920634921,4.102,19.0,20.0,764229767142.0719,270164272129141.97,245046958847294.28,1612.7452748268154,0.03922805298740319
566531,3994443.5149665386,1,0,0.6321159122085048,0.7373,24.0,26.0,750523713445.254,49446553278336.76,42392449655638.51,264.2569275380287,0.03994443514966539
566536,4474258.657061219,1,0,0.6584102040816325,0.7636,25.0,27.0,670038281150.4901,57361765894744.46,49459889980672.516,219.37978452861267,0.0447425865706122
566500,4525822.701235602,1,0,3.910685950413223,4.292,20.0,21.0,662404335720.3391,326131505837068.4,297157012549890.9,1273.5033591945344,0.045258227012356024
566540,4991000.238354713,1,0,0.6847919143876339,0.79,26.0,28.0,600666086321.0592,66198810801980.33,57382797948446.695,183.36889561264024,0.049910002383547133
566509,5187648.85073293,1,0,4.101648393194708,4.4830000000000005,21.0,22.0,577896589815.72,390458441100536.0,357243639872702.2,1016.6220211005221,0.05187648850732931
566543,5546035.902023519,1,0,0.7110879999999999,0.8163,27.0,29.0,540552681764.31757,76009518091325.25,66212735759554.43,154.20562760393454,0.0554603590202352
566517,5911019.02949039,1,0,4.292614583333333,4.6739999999999995,22.0,23.0,507175592743.5174,463859623842385.1,426009967035801.7,819.4819806561411,0.05911019029490391
566524,6698668.537410347,1,0,4.4835840000000005,4.865,23.0,24.0,447540367650.28143,547150548794025.7,504253945768574.1,666.4852771721852,0.06698668537410347
566530,7553332.658092267,1,0,4.674556213017752,5.056,24.0,25.0,396900906620.0959,641181795299358.8,592808612517898.2,546.5191566042223,0.07553332658092268
566535,8477746.68980065,1,0,4.864603566529492,5.246,25.0,26.0,353622806825.1582,746696693393098.2,692410102515410.8,451.4699083063789,0.08477746689800651
566539,9474645.911020124,1,0,5.055577806122449,5.437,26.0,27.0,316415474325.332,864883929092046.8,804209673862375.1,375.6531618571847,0.09474645911020126
566542,10546765.612751126,1,0,5.246554102259214,5.627999999999999,27.0,28.0,284250611995.7273,996572477949702.6,929028326649901.0,314.6138181461936,0.10546765612751129
566544,11696841.085625108,1,0,5.437532222222222,5.819,28.0,29.0,256302069768.59027,1142753217385370.5,1067839395356773.9,265.0982685006865,0.1169684108562511
