atomic_number,ion_number,level_number_lower,level_number_upper,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
1,0,15.0,19.0,4.121087828813405e-05,4.121057168698802e-05,4.121901920875211e-05,4.122208232339604e-05,4.122280304786331e-05,4.12341113505132e-05,4.124387392565497e-05,4.125206672519115e-05,4.1254460456357825e-05,4.1263272902479106e-05,4.126602385009805e-05,4.1272395282057365e-05,4.127416119706972e-05,4.128328934563803e-05,4.128783009707337e-05,4.128895904557631e-05,4.128972169186312e-05,4.129795415855393e-05,4.130353784473972e-05,4.130774406394553e-05,4.131245888045926e-05,4.1318039921277255e-05,4.132279980620473e-05,4.132609785533485e-05
1,0,18.0,26.0,5.824724338880329e-06,5.824681386883539e-06,5.825864854431589e-06,5.826294010166108e-06,5.826394988690219e-06,5.827979454324774e-06,5.829347481055815e-06,5.830495636104725e-06,5.830831115567295e-06,5.832066239786532e-06,5.83245182537052e-06,5.8333449141725285e-06,5.833592453626794e-06,5.834872070872581e-06,5.835508651771029e-06,5.8356669265803865e-06,5.835773848010337e-06,5.836928072403797e-06,5.837710978878053e-06,5.838300773776264e-06,5.838961912052091e-06,5.839744555388684e-06,5.840412078618968e-06,5.840874612519798e-06
1,0,16.0,21.0,2.2557129030421324e-05,2.255696084336874e-05,2.2561595084220866e-05,2.256327565027262e-05,2.2563671085840443e-05,2.2569876184822958e-05,2.2575234076986387e-05,2.2579731133612784e-05,2.2581045179321435e-05,2.258588325683307e-05,2.2587393688740305e-05,2.259089224864075e-05,2.2591861980898925e-05,2.2596875059566622e-05,2.25993690762302e-05,2.2599989182853414e-05,2.260040809434133e-05,2.2604930418898263e-05,2.2607998047469812e-05,2.2610309095842968e-05,2.2612899777738424e-05,2.2615966691305772e-05,2.261858258397993e-05,2.2620395215252404e-05
1,0,19.0,29.0,3.059051970801812e-06,3.0590291574949235e-06,3.0596577101288763e-06,3.0598856249521193e-06,3.0599392512233574e-06,3.060780651479959e-06,3.061507031993769e-06,3.06211660755861e-06,3.0622947091980597e-06,3.0629503805389147e-06,3.0631550575919194e-06,3.0636291048252137e-06,3.063760491811191e-06,3.064439636908168e-06,3.0647774716055883e-06,3.064861465800933e-06,3.064918206912878e-06,3.065530701825972e-06,3.065946124481312e-06,3.0662590627919285e-06,3.0666098384943694e-06,3.067025057731682e-06,3.067379182484348e-06,3.067624548867896e-06
1,0,14.0,17.0,9.642787854335761e-05,9.642715602485154e-05,9.644706259438243e-05,9.645428062864765e-05,9.645597895524286e-05,9.648262529178886e-05,9.650562825597278e-05,9.65249316751956e-05,9.65305715182425e-05,9.655133390585262e-05,9.655781505487359e-05,9.657282565267184e-05,9.657698593643421e-05,9.659849024463085e-05,9.660918713456573e-05,9.661184662581478e-05,9.661364320269491e-05,9.66330361648433e-05,9.664618908518861e-05,9.665609703803258e-05,9.666720280372496e-05,9.66803486739699e-05,9.669156010422392e-05,9.669932819421644e-05
1,0,17.0,23.0,1.4159522387970618e-05,1.4159415979262949e-05,1.4162347918965262e-05,1.4163411132476916e-05,1.4163661303410534e-05,1.4167586829340558e-05,1.417097622456023e-05,1.4173820940505377e-05,1.4174652150269807e-05,1.417771243641578e-05,1.4178667822916664e-05,1.4180880705701323e-05,1.4181494062325655e-05,1.4184664762875767e-05,1.4186242145007134e-05,1.4186634336800639e-05,1.4186899279887398e-05,1.4189759394640813e-05,1.4191699437620401e-05,1.4193160969621341e-05,1.419479931307127e-05,1.4196738781402076e-05,1.4198392994149776e-05,1.4199539228351285e-05
1,0,10.0,11.0,0.0005031954737650564,0.0005032022455373177,0.0005030148158716759,0.0005029464168205483,0.0005029302894769361,0.0005026755763833523,0.0005024531639589731,0.0005022647271884805,0.0005022093642348713,0.0005020043583938993,0.0005019399807809547,0.0005017901820903563,0.0005017484923825113,0.0005015318144739227,0.0005014232948783163,0.0005013962386319669,0.0005013779441589991,0.0005011795928496979,0.0005010441577829356,0.000500941653930587,0.0005008262672204326,0.00050068901606052,0.0005005713913331767,0.0005004895854608618
1,0,19.0,28.0,4.623174912670827e-06,4.623139182612641e-06,4.62412357699955e-06,4.6244805000884696e-06,4.624564479211782e-06,4.62588203783265e-06,4.6270193648748904e-06,4.627973719136707e-06,4.6282525411139385e-06,4.6292789515030345e-06,4.62959934156139e-06,4.630341355152321e-06,4.6305470034473896e-06,4.631609951398675e-06,4.6321386698665796e-06,4.63227011890715e-06,4.632358916657351e-06,4.633317406449803e-06,4.6339674551543466e-06,4.634457114181327e-06,4.635005954147487e-06,4.635655593077046e-06,4.636209617832347e-06,4.63659347626587e-06
1,0,18.0,25.0,9.830695061914073e-06,9.83062032091333e-06,9.83267984521139e-06,9.833426766638696e-06,9.833602520647382e-06,9.836360623843083e-06,9.838742461457826e-06,9.840741837055446e-06,9.841326095011599e-06,9.843477373744318e-06,9.844149043197891e-06,9.845704893573686e-06,9.846136166101254e-06,9.848365797654728e-06,9.84947513536632e-06,9.849750967991715e-06,9.849937308158184e-06,9.851949036907008e-06,9.853313766056137e-06,9.854341967415518e-06,9.85549464107036e-06,9.856859288511104e-06,9.858023322231846e-06,9.858829955041915e-06
1,0,19.0,27.0,7.320586269425161e-06,7.320530552276585e-06,7.322065896419653e-06,7.322622731036502e-06,7.322753757991928e-06,7.324810022360616e-06,7.326585860464797e-06,7.328076611019071e-06,7.3285122498974256e-06,7.330116347296429e-06,7.330617190833294e-06,7.331777367415082e-06,7.332098967966907e-06,7.3337616521298385e-06,7.334588936952067e-06,7.334794641062988e-06,7.334933606192769e-06,7.336433907131176e-06,7.337451725198434e-06,7.338218578488454e-06,7.339078284506832e-06,7.340096113936737e-06,7.340964336514955e-06,7.341565994854288e-06
1,0,17.0,22.0,2.9285361671294386e-05,2.9285134521696813e-05,2.9291393349968796e-05,2.9293663021517797e-05,2.9294197070220874e-05,2.930257712010439e-05,2.930981279886279e-05,2.9315885795881702e-05,2.9317660308070267e-05,2.9324193641561257e-05,2.9326233295449602e-05,2.9330957616567978e-05,2.9332267091813364e-05,2.93390363923284e-05,2.9342404073170236e-05,2.9343241399545112e-05,2.9343807051920695e-05,2.93499134353516e-05,2.9354055505807985e-05,2.93571759640399e-05,2.9360673954046254e-05,2.9364814908292314e-05,2.9368346847737063e-05,2.9370794211257004e-05
1,0,13.0,15.0,0.0003539899015768133,0.00035398716504859805,0.00035406256703055525,0.0003540899106021322,0.0003540963444963328,0.0003541973028534295,0.0003542844753626589,0.0003543576410180443,0.00035437901992547906,0.0003544577324439807,0.00035448230599966916,0.00035453922443363586,0.00035455500100476273,0.00035463655805818904,0.0003546771324184104,0.00035468722069035235,0.0003546940357873866,0.0003547676070981554,0.00035481751220291306,0.00035485510875687943,0.0003548972541604276,0.0003549471465585446,0.00035498970145167273,0.00035501918885553796
1,0,16.0,20.0,5.469967016583008e-05,5.46992476081327e-05,5.47108902002079e-05,5.471511197541614e-05,5.471610533137609e-05,5.473169170568143e-05,5.474514823952633e-05,5.475644149658489e-05,5.475974118500906e-05,5.477188920096314e-05,5.4775681502802735e-05,5.4784464987909196e-05,5.478689947722384e-05,5.4799483857796835e-05,5.4805744094902645e-05,5.480730057281966e-05,5.480835203563934e-05,5.481970240315805e-05,5.482740106184563e-05,5.483320063445503e-05,5.4839701602497136e-05,5.48473971408211e-05,5.485396057135255e-05,5.485850835563579e-05
1,0,18.0,24.0,1.8227855850776815e-05,1.822771471375981e-05,1.8231603457991363e-05,1.8233013595792176e-05,1.823334539364158e-05,1.8238551593014903e-05,1.824304650485767e-05,1.824681890371277e-05,1.824792114697014e-05,1.8251979187124283e-05,1.825324602355961e-05,1.8256180223888567e-05,1.825699349516747e-05,1.8261197523596773e-05,1.8263288900915182e-05,1.826380888231399e-05,1.8264160151328915e-05,1.826795208703269e-05,1.827052410473322e-05,1.82724616882148e-05,1.8274633626638674e-05,1.8277204698959153e-05,1.827939756450626e-05,1.8280917011301503e-05
1,0,20.0,29.0,5.753738757008884e-06,5.753694353603205e-06,5.754917878484074e-06,5.755361593997783e-06,5.755466001000926e-06,5.7571043941009875e-06,5.75851917932431e-06,5.7597067187764075e-06,5.760053730231383e-06,5.761331405864378e-06,5.761730305698296e-06,5.762654288285023e-06,5.762910404346083e-06,5.764234451798396e-06,5.76489319481363e-06,5.765056985937014e-06,5.765167635245478e-06,5.7663621727120565e-06,5.76717249664276e-06,5.767782985261872e-06,5.768467360285691e-06,5.769277565253996e-06,5.769968642591255e-06,5.7704475224965155e-06
1,0,15.0,18.0,0.00013029642106548203,0.00013029539345205343,0.0001303237046686127,0.0001303339695677998,0.00013033638474121439,0.00013037427584406262,0.0001304069824766868,0.00013043442638073128,0.00013044244417616079,0.0001304719590055823,0.00013048117175602675,0.00013050250785963158,0.00013050842105358755,0.00013053898438629625,0.00013055418646001972,0.00013055796593524455,0.00013056051907520466,0.00013058807743827742,0.00013060676710402168,0.00013062084514295892,0.00013063662443682609,0.0001306553014036347,0.00013067122920957112,0.00013068226471027396
1,0,19.0,26.0,1.2430958809618464e-05,1.2430861154762718e-05,1.2433551780572076e-05,1.2434527427756133e-05,1.2434756990097472e-05,1.2438358915148567e-05,1.2441468568656472e-05,1.2444078258308965e-05,1.2444840753676275e-05,1.2447647892938944e-05,1.244852419869088e-05,1.2450553820125957e-05,1.245111635824062e-05,1.2454024197942503e-05,1.24554707116825e-05,1.2455830354933358e-05,1.24560733077445e-05,1.2458695916183622e-05,1.2460474735079734e-05,1.2461814744370165e-05,1.2463316798008956e-05,1.2465094837240573e-05,1.2466611287395494e-05,1.2467662022271697e-05
1,0,20.0,28.0,9.133498773909136e-06,9.133426755850934e-06,9.135411017308211e-06,9.13613052530167e-06,9.136299819693842e-06,9.138956099173663e-06,9.141249321796501e-06,9.143173826672342e-06,9.143736122683734e-06,9.145806212998594e-06,9.146452430161869e-06,9.147949134152185e-06,9.148363965057738e-06,9.15050827390387e-06,9.151574959964572e-06,9.15184016686305e-06,9.152019324137754e-06,9.15395326935308e-06,9.155264985027232e-06,9.15625311454513e-06,9.157360731989138e-06,9.158671855867586e-06,9.159790079298834e-06,9.160564883744422e-06
1,0,18.0,23.0,3.745948377531703e-05,3.745918446242718e-05,3.746743179536775e-05,3.747042263736754e-05,3.7471126381197887e-05,3.748216947531637e-05,3.749170493754637e-05,3.7499708460013515e-05,3.750204711584567e-05,3.7510657686475076e-05,3.75133458995195e-05,3.7519572551512465e-05,3.752129846728756e-05,3.753022074311012e-05,3.7534659637010125e-05,3.7535763318062274e-05,3.7536508908092446e-05,3.754455791783504e-05,3.755001785968782e-05,3.755413122736849e-05,3.7558742338467764e-05,3.756420113036743e-05,3.7568857189515715e-05,3.757208353480978e-05
1,0,11.0,12.0,0.0007477822490996259,0.0007477920051303101,0.0007475219567153311,0.0007474233971714987,0.0007474001577042213,0.0007470330776237858,0.0007467124893253802,0.0007464408330329749,0.0007463610131279906,0.0007460654177815918,0.0007459725839524057,0.0007457565557161145,0.0007456964302047812,0.0007453839080763318,0.0007452273703578143,0.0007451883405270142,0.000745161949572617,0.0007448757961807074,0.0007446803900073899,0.0007445324868141637,0.0007443659844775359,0.0007441679177491576,0.0007439981618756273,0.0007438800933139586
1,0,19.0,25.0,2.298108059541843e-05,2.2980896148693284e-05,2.2985978487877574e-05,2.2987821592846242e-05,2.298825527677334e-05,2.2995060717428724e-05,2.3000937221246808e-05,2.3005869736727283e-05,2.300731105367532e-05,2.3012617836749266e-05,2.3014274634497175e-05,2.30181122852682e-05,2.3019176023946674e-05,2.3024675192148016e-05,2.3027411113728247e-05,2.302809137474182e-05,2.3028550925117623e-05,2.3033512052959687e-05,2.303687742858484e-05,2.3039412839791864e-05,2.3042255083570417e-05,2.304561987292198e-05,2.304848989640344e-05,2.3050478655493165e-05
1,0,17.0,21.0,7.106039664533162e-05,7.105982616384595e-05,7.107554452700147e-05,7.108124427599455e-05,7.108258539252633e-05,7.11036285006294e-05,7.112179635385521e-05,7.113704370784406e-05,7.114149874265574e-05,7.115790035800775e-05,7.11630205634632e-05,7.117487972339415e-05,7.117816670467243e-05,7.119515791472388e-05,7.120361045359222e-05,7.12057120097471e-05,7.120713169642018e-05,7.12224570722855e-05,7.123285197281845e-05,7.124068273734335e-05,7.124946060177227e-05,7.125985149633449e-05,7.126871382711619e-05,7.127485454822834e-05
1,0,20.0,27.0,1.5466979947802968e-05,1.546685489099878e-05,1.5470300700978643e-05,1.5471550285050283e-05,1.5471844310359662e-05,1.5476458069254273e-05,1.5480441850205296e-05,1.5483785540738157e-05,1.5484762566627868e-05,1.548835978064808e-05,1.548948281351841e-05,1.549208404509808e-05,1.5492805053205347e-05,1.5496532324791393e-05,1.54983866406969e-05,1.549884769267575e-05,1.5499159154994053e-05,1.550252151091913e-05,1.550480228804107e-05,1.5506520543985395e-05,1.5508446701608728e-05,1.5510726928613413e-05,1.551267181997864e-05,1.5514019491559348e-05
1,0,14.0,16.0,0.00048827611781587245,0.000488272155612683,0.0004883813288925796,0.000488420918785468,0.0004884302341859699,0.0004885764065502451,0.0004887026167876713,0.0004888085459822643,0.0004888394980780112,0.0004889534559545192,0.0004889890325548875,0.0004890714361579198,0.0004890942765241035,0.0004892123488863196,0.0004892710888672234,0.0004892856937143214,0.0004892955599537764,0.0004894020686699997,0.0004894743152263123,0.0004895287425646137,0.000489589754733346,0.0004896619813752687,0.0004897235854410273,0.0004897662722772435
1,0,16.0,19.0,0.00017153463544892394,0.00017153325796524666,0.0001715712115361436,0.0001715849741732841,0.000171588212440244,0.00017163902331658926,0.0001716828916996912,0.00017171970829208625,0.00017173046553248714,0.00017177006935657947,0.000171782432777523,0.00017181106834651645,0.00017181900522418415,0.0001718600329590973,0.00017188044288387144,0.000171885517411814,0.00017188894546298943,0.00017192595099142015,0.00017195105117429258,0.00017196995986640175,0.00017199115552505917,0.00017201624617058109,0.00017203764587236814,0.00017205247377848512
1,0,21.0,29.0,1.126785816861078e-05,1.1267766256313657e-05,1.1270298721477954e-05,1.1271217049168226e-05,1.1271433127076295e-05,1.1274823596066794e-05,1.1277750874753495e-05,1.1280207641542976e-05,1.1280925478555491e-05,1.128356829480373e-05,1.1284393331960424e-05,1.1286304261163097e-05,1.1286833914800842e-05,1.1289571858196252e-05,1.1290933911604438e-05,1.1291272561370605e-05,1.1291501333559265e-05,1.1293970931912418e-05,1.129564603828808e-05,1.1296907956115362e-05,1.1298322512304132e-05,1.1299997028579351e-05,1.1301425230162033e-05,1.130241484207417e-05
1,0,19.0,24.0,4.7296343234613206e-05,4.72959529643223e-05,4.7306706216720734e-05,4.731060564003368e-05,4.731152315922307e-05,4.732592013237181e-05,4.733835058941548e-05,4.7348783292517316e-05,4.7351831640851603e-05,4.7363054716307006e-05,4.7366558399161295e-05,4.737467363037455e-05,4.7376922958108745e-05,4.73885505890316e-05,4.739433512372366e-05,4.739577335322066e-05,4.739674494018444e-05,4.740723335187614e-05,4.741434767175326e-05,4.741970721099269e-05,4.742571509426977e-05,4.743282716906859e-05,4.7438893165294134e-05,4.744309638380394e-05
1,0,20.0,26.0,2.8650664415903512e-05,2.8650428393680222e-05,2.8656931782373262e-05,2.8659290184469388e-05,2.8659845114717453e-05,2.866855300099419e-05,2.8676072010242927e-05,2.8682383000190517e-05,2.868422708619152e-05,2.869101670329034e-05,2.8693136408697022e-05,2.8698046224998047e-05,2.8699407134409442e-05,2.8706442455429343e-05,2.8709942562982365e-05,2.871081282402655e-05,2.8711400727231925e-05,2.8717747415326586e-05,2.8722052593896015e-05,2.872529598721062e-05,2.8728931843623186e-05,2.873323608490775e-05,2.873690736496701e-05,2.8739451317938317e-05
1,0,18.0,22.0,9.05490852289323e-05,9.05483401340968e-05,9.0568872336703e-05,9.057631907595101e-05,9.057807135757695e-05,9.060557136797946e-05,9.062932204765257e-05,9.06492606065115e-05,9.065508733749132e-05,9.067654286674924e-05,9.068324203821078e-05,9.069876059944689e-05,9.070306241320271e-05,9.072530342854199e-05,9.073636998591278e-05,9.073912171524928e-05,9.074098067650326e-05,9.076105085620883e-05,9.07746670571625e-05,9.078492611018938e-05,9.079642758051356e-05,9.08100447905666e-05,9.082166072154313e-05,9.082971043758449e-05
1,0,21.0,28.0,1.9242112897629037e-05,1.9241953242577688e-05,1.924635235783918e-05,1.9247947640511425e-05,1.9248323007677608e-05,1.9254213133552754e-05,1.9259298964195407e-05,1.926356760720177e-05,1.9264814899614276e-05,1.926940716390406e-05,1.927084084125583e-05,1.9274161595249997e-05,1.927508203785498e-05,1.927984027550239e-05,1.9282207486628193e-05,1.928279606244885e-05,1.9283193672900723e-05,1.9287486019722898e-05,1.929039762312559e-05,1.9292591114893478e-05,1.9295050003684496e-05,1.9297960881057008e-05,1.930044367085349e-05,1.930216406413181e-05
1,0,15.0,17.0,0.000657961744823803,0.000657956209381592,0.0006581087255483855,0.0006581640301431146,0.0006581770429504692,0.00065838122203147,0.0006585575006442892,0.0006587054408046903,0.0006587486663184854,0.0006589078040110526,0.0006589574828176838,0.0006590725458019989,0.0006591044374620635,0.0006592692923507878,0.0006593513014001224,0.0006593716912680027,0.0006593854654407372,0.0006595341556283635,0.0006596350086082253,0.0006597109835963851,0.0006597961471217394,0.000659896959941359,0.0006599829422051184,0.0006600425192337315
1,0,17.0,20.0,0.0002231077498064188,0.0002231058791444904,0.00022315742621604583,0.0002231761206805538,0.00022318051957678209,0.00022324955154533584,0.00022330916638525373,0.00022335920888989558,0.00022337383237322557,0.00022342767728200153,0.00022344448874345708,0.0002234834308373614,0.00022349422539230017,0.00022355003232216682,0.0002235777988475745,0.00022358470290783315,0.00022358936698599392,0.00022363972060829616,0.00022367388005900806,0.00022369961628669664,0.0002237284682423774,0.00022376262620387653,0.0002237917628613828,0.0002238119535999558
1,0,12.0,13.0,0.0010782952788555102,0.00107830899125317,0.0010779293815977571,0.0010777908108564075,0.0010777581352144103,0.0010772419118806364,0.0010767909296236476,0.0010764086831901735,0.0010762963522085542,0.001075880294732814,0.001075749608300452,0.0010754454581671361,0.0010753607971965115,0.0010749206810792631,0.001074700194521953,0.0010746452162411022,0.0010746080404691622,0.0010742049032139824,0.0010739295648641537,0.001073721135993375,0.0010734864715036822,0.001073207286669542,0.001072967978298393,0.0010728015190200957
1,0,21.0,27.0,3.5337694205599544e-05,3.533739508923611e-05,3.534563677132106e-05,3.534862544368886e-05,3.534932866773399e-05,3.5360363145338e-05,3.5369890476894424e-05,3.537788668618942e-05,3.5380223121498555e-05,3.538882519298178e-05,3.5391510648905506e-05,3.5397730726379017e-05,3.539945477345392e-05,3.5408367070004096e-05,3.5412800801236804e-05,3.541390317834963e-05,3.541464788294107e-05,3.542268710048383e-05,3.5428140158006254e-05,3.543224821094527e-05,3.5436853233854187e-05,3.5442304641241355e-05,3.5446954250930396e-05,3.5450176046129634e-05
1,0,20.0,25.0,5.892161626393774e-05,5.892111526077546e-05,5.89349194333612e-05,5.893992513184462e-05,5.8941102947762264e-05,5.8959584013792265e-05,5.897554029763587e-05,5.898893188672843e-05,5.899284474731946e-05,5.9007250498611714e-05,5.901174770605074e-05,5.902216402853876e-05,5.90250511307772e-05,5.903997547397761e-05,5.904739994726783e-05,5.904924590869764e-05,5.9050492933762e-05,5.906395460070013e-05,5.9073085547472204e-05,5.9079964228598856e-05,5.908767494901562e-05,5.9096802723728943e-05,5.9104587853839495e-05,5.910998223895248e-05
1,0,22.0,29.0,2.344690736483825e-05,2.3446708952811545e-05,2.3452175921576736e-05,2.3454158421419008e-05,2.3454624898078883e-05,2.3461944581302906e-05,2.3468264613935625e-05,2.3473569042561522e-05,2.3475118972257594e-05,2.348082541267459e-05,2.348260690680697e-05,2.348673325067561e-05,2.3487876975760332e-05,2.349378940615728e-05,2.3496730782869165e-05,2.3497462113048777e-05,2.349795615976095e-05,2.3503289520613594e-05,2.3506907217613707e-05,2.3509632626261433e-05,2.3512687762418595e-05,2.3516304450700388e-05,2.3519389219496097e-05,2.3521526723411968e-05
1,0,19.0,23.0,0.00011462767505452534,0.00011462669057383172,0.00011465381876937878,0.00011466365745338197,0.00011466597255479039,0.00011470230410372465,0.00011473368034118291,0.0001147600191655617,0.00011476771604288837,0.00011479605703874393,0.00011480490580770927,0.00011482540336607437,0.00011483108525081479,0.00011486046054853295,0.00011487507638827385,0.00011487871059940416,0.0001148811657182243,0.00011490767162736549,0.0001149256533365249,0.00011493920119659434,0.00011495438939521079,0.00011497237102033656,0.00011498770951414682,0.00011499833869626968
1,0,18.0,21.0,0.0002862070728829271,0.0002862046107431676,0.0002862724515225864,0.0002862970527481226,0.0002863028413447708,0.0002863936725344676,0.0002864720986914957,0.0002865379219433323,0.00028655715517301945,0.00028662796686826315,0.0002866500735513413,0.00028670127758971135,0.0002867154701289131,0.0002867888376858526,0.0002868253372883123,0.00028683441237469095,0.0002868405430062323,0.0002869067246952308,0.00028695161665735135,0.00028698543619795527,0.00028702334729581084,0.00028706822664567095,0.00028710650540000144,0.00028713302957424547
1,0,22.0,28.0,4.310267630530278e-05,4.310230445379227e-05,4.311255044168612e-05,4.3116266037348975e-05,4.311714031191906e-05,4.313085919034641e-05,4.314270487949585e-05,4.315264729995095e-05,4.315555247884698e-05,4.316624878833736e-05,4.3169588131920016e-05,4.317732292075525e-05,4.3179466849463596e-05,4.319054997601274e-05,4.3196063844169166e-05,4.3197434799018526e-05,4.319836094400543e-05,4.3208359059856714e-05,4.321514107800822e-05,4.322025042218372e-05,4.322597799033769e-05,4.323275843050122e-05,4.323854174177522e-05,4.324254917623803e-05
1,0,21.0,26.0,7.28115580832248e-05,7.281091747662808e-05,7.282856853945641e-05,7.283496940404373e-05,7.283647551093356e-05,7.286010854227805e-05,7.288051411043866e-05,7.289764066031065e-05,7.290264497252134e-05,7.292106960682551e-05,7.292682161133315e-05,7.294014458630287e-05,7.29438374077594e-05,7.296292731732179e-05,7.297242439399233e-05,7.297478570612486e-05,7.297638088033427e-05,7.299360123300395e-05,7.30052820911318e-05,7.301408194062318e-05,7.302394644222188e-05,7.303562412757108e-05,7.304558435897145e-05,7.305248603550845e-05
1,0,16.0,18.0,0.0008690570335480968,0.0008690495258514432,0.0008692563940518023,0.0008693314132129749,0.000869349065170353,0.0008696260574447254,0.0008698652327957086,0.0008700659821696545,0.0008701246416862559,0.0008703406165882197,0.0008704080436556628,0.0008705642233808087,0.0008706075135446857,0.0008708313056642323,0.0008709426436591791,0.000870970326588514,0.0008709890277464122,0.000871190915813718,0.0008713278639067252,0.0008714310367558863,0.0008715466941667956,0.0008716836134043324,0.0008718003982651386,0.00087188132258378
1,0,20.0,24.0,0.00014292620360926807,0.0001429249624947512,0.00014295916406276068,0.00014297156889819451,0.00014297448789416631,0.00014302029970729693,0.00014305986797133764,0.00014309308701754853,0.00014310279505831436,0.00014313854372610766,0.000143149706089957,0.0001431755642689306,0.00014318273243827247,0.00014321979409922733,0.0001432382357542001,0.00014324282139626754,0.00014324591929445899,0.00014327936645907737,0.00014330205890281442,0.0001433191568836562,0.0001433383259987738,0.00014336102201892637,0.0001433803830517008,0.00014339380035169636
1,0,13.0,14.0,0.0015086671799069682,0.001508685855989547,0.0015081687902190482,0.0015079800213054512,0.0015079355070167972,0.0015072321686102213,0.0015066175948066948,0.0015060966031262952,0.0015059434841840859,0.0015053762969533496,0.0015051981214238735,0.001504783415642257,0.0015046679731335374,0.0015040677814754737,0.001503767066974488,0.0015036920803690398,0.001503641374379285,0.0015030914740832972,0.0015027158566356337,0.0015024314953869424,0.0015021113184579924,0.0015017303677414358,0.001501403803331576,0.0015011766363907525
1,0,23.0,29.0,5.226440954645053e-05,5.226395311323811e-05,5.227652951745816e-05,5.2281090138621844e-05,5.228216324079261e-05,5.2299001782754346e-05,5.231354074554097e-05,5.2325743403326105e-05,5.232930897254304e-05,5.234243651131012e-05,5.234653481024971e-05,5.23560274203165e-05,5.23586585531047e-05,5.2372260102826084e-05,5.2379026766394935e-05,5.238070920064677e-05,5.238184576189671e-05,5.239411526262124e-05,5.240243787792423e-05,5.240870777630349e-05,5.241573624307457e-05,5.242405660967115e-05,5.2431153292427024e-05,5.243607075193816e-05
1,0,22.0,27.0,8.86201591660969e-05,8.861937959962982e-05,8.864086327390507e-05,8.864865589465213e-05,8.865048962668231e-05,8.867927097136635e-05,8.870413291734256e-05,8.872500768006347e-05,8.873110856986026e-05,8.87535758327472e-05,8.876059161416129e-05,8.877684489660567e-05,8.878135069884514e-05,8.880464858020103e-05,8.881624238796831e-05,8.881912536179117e-05,8.882107301875723e-05,8.884210244096249e-05,8.885637113087659e-05,8.886712270999725e-05,8.88791772838689e-05,8.889345061260431e-05,8.890562732085031e-05,8.891406623544868e-05
1,0,19.0,22.0,0.0003613859279295927,0.0003613827331536708,0.00036147076176185734,0.0003615026842882077,0.00036151019560828993,0.00036162806087333975,0.0003617298322248377,0.00036181525146313333,0.0003618402109421188,0.00036193210673706626,0.0003619607961606001,0.00036202724821985223,0.00036204566737389667,0.00036214088575682645,0.00036218825690120386,0.0003622000351370016,0.00036220799189114466,0.00036229388819980594,0.0003623521540861627,0.00036239604957988915,0.00036244525630821795,0.0003625035083958811,0.00036255319388584146,0.0003625876224561305
1,0,21.0,25.0,0.00017683065719075047,0.00017682907195800632,0.0001768727511529704,0.0001768885907978585,0.0001768923178339656,0.0001769508009425239,0.00017700129792087008,0.00017704368090075342,0.00017705606512816968,0.0001771016611037315,0.00017711589586163484,0.00017714886705365613,0.00017715800595626756,0.00017720524952689992,0.00017722875303592458,0.00017723459686892185,0.00017723854465002904,0.00017728116230987002,0.0001773100708620887,0.00017733184945000366,0.00017735626307449723,0.00017738516434573194,0.00017740981524120073,0.00017742689651670975
1,0,17.0,19.0,0.0011327981801146673,0.0011327881604268162,0.0011330642354945276,0.0011331643474343526,0.0011331879033537394,0.0011335575223675026,0.0011338766520975565,0.0011341444916675304,0.0011342227519181736,0.0011345108811343211,0.0011346008306867019,0.0011348091714464617,0.0011348669179034462,0.001135165430686437,0.0011353139350018715,0.0011353508581256131,0.0011353758013041351,0.0011356450659107177,0.001135827708537098,0.001135965301342589,0.0011361195386273917,0.001136302123090264,0.0011364578520278814,0.0011365657588623273
1,0,23.0,28.0,0.0001072444392483463,0.0001072434776707386,0.00010726997648940654,0.00010727958780482852,0.000107281849473816,0.00010731734591979613,0.00010734800613105147,0.00010737374758063037,0.00010738127052532233,0.00010740897355021436,0.00010741762392475278,0.00010743766336915688,0.0001074432186245235,0.00010747194173089333,0.00010748623461655778,0.00010748978868495029,0.00010749218969865008,0.00010751811332147778,0.00010753570192301779,0.00010754895462857748,0.00010756381297952677,0.00010758140551522432,0.00010759641333085948,0.00010760681401894147
1,0,14.0,15.0,0.007754303896474315,0.007754234037824517,0.007756158951424173,0.00775685701572153,0.007757021270486853,0.0077595987711088655,0.0077618244275760116,0.007763692548545116,0.007764238425369783,0.007766248282486069,0.007766875765671035,0.007768329205864201,0.007768732076798994,0.007770814778795702,0.007771850953145275,0.007772108587894176,0.007772282633025304,0.007774161554953454,0.0077754361179910424,0.007776396349403737,0.007777472786517676,0.007778747125956546,0.007779834083787699,0.007780587282372156
1,0,20.0,23.0,0.0004510236109861903,0.0004510195340299527,0.0004511318709528611,0.00045117260900423827,0.0004511821946347875,0.0004513326108931316,0.00045146249094337,0.00045157150422728395,0.0004516033581763359,0.00045172063918541593,0.0004517572541243501,0.00045184206439478875,0.0004518655722400615,0.0004519870979483799,0.00045204755772524404,0.00045206259036029514,0.0004520727456319515,0.0004521823766930355,0.0004522567434563338,0.0004523127692868644,0.0004523755745972219,0.00045244992570298817,0.00045251334327410937,0.00045255728753970333
